movie_id,primary_title
tt0077372,Corvette Summer
tt0077405,Days of Heaven
tt0077413,Death on the Nile
tt0077420,Hallucinations of a Deranged Mind
tt0077429,Devil Dog: The Hound of Hell
tt0077435,A Different Story
tt0077450,Dominique
tt0077470,Dracula's Dog
tt0077482,Ecce bombo
tt0077520,Escape from Women's Prison
tt0077524,The Evil
tt0077525,Massacre Mafia Style
tt0077538,Enter the Fat Dragon
tt0077539,Fedora
tt0077559,Five Deadly Venoms
tt0077588,The Fury
tt0077617,Go Tell the Spartans
tt0077620,Goin' Coconuts
tt0077621,Goin' South
tt0077629,Gray Lady Down
tt0077631,Grease
tt0077636,The Greek Tycoon
tt0077640,The War of the Robots
tt0077646,The Gypsy Warriors
tt0077651,Halloween
tt0077655,Last Hurrah for Chivalry
tt0077658,Hardware Wars
tt0077663,Heaven Can Wait
tt0077668,Here Come the Tigers
tt0077681,The Hills Have Eyes
tt0077687,The Hobbit
tt0077696,Hooper
tt0077699,House Calls
tt0077707,The Hypothesis of the Stolen Painting
tt0077713,I Spit on Your Grave
tt0077720,If Ever I See You Again
tt0077726,Cock Crows at Eleven
tt0077729,In a Year with 13 Moons
tt0077737,The Schoolteacher Goes to Boys' High
tt0077742,Interiors
tt0077743,International Velvet
tt0077751,Alexandria... Why?
tt0077756,It Lives Again
tt0077785,Just Me and You
tt0077807,King of the Gypsies
tt0077868,The Avenging Eagle
tt0077869,The Lord of the Rings
tt0077890,The Magic of Lassie
tt0077904,The Manitou
tt0077917,Matilda
tt0077921,The Medusa Touch
tt0077937,Mission Galactica: The Cylon Attack
tt0077966,Mysterious Castles of Clay
tt0077986,Newsfront
tt0078015,Eyes Behind the Stars
tt0078034,The One and Only
tt0078050,Overboard
tt0078055,Papaya: Love Goddess of the Cannibals
tt0078062,The Clonus Horror
tt0078073,Perceval le Gallois
tt0078089,Planet of Dinosaurs
tt0078111,Pretty Baby
tt0078112,Pretty Peaches
tt0078113,Primitif
tt0078122,Get Out Your Handkerchiefs
tt0078133,Rabbit Test
tt0078136,Rainbow
tt0078159,Return to Boggy Creek
tt0078176,Romeo & Juliet
tt0078203,Sasquatch: The Legend of Bigfoot
tt0078204,Satyam Shivam Sundaram: Love Sublime
tt0078231,"September 30, 1955"
tt0078238,Sextette
tt0078278,Slow Dancing in the Big City
tt0078300,The Sister of Ursula
tt0078335,Stunt Rock
tt0078341,Summer of My German Soldier
tt0078343,The Killer Nun
tt0078345,Superdome
tt0078370,TeenAlien
tt0078474,Warlords of the Deep
tt0078477,The Water Babies
tt0078480,Watership Down
tt0078481,A Wedding
tt0078490,Who'll Stop the Rain
tt0078492,The Wild Geese
tt0078508,Wolf Lake
tt0078558,240-Robert
tt0078562,Archie Bunker's Place
tt0078576,Blindpassasjer
tt0078591,The Curse of Dracula
tt0078592,Dance Fever
tt0078638,Knots Landing
tt0078639,The Last Convertible
tt0078659,Monkey
tt0078672,Pride and Prejudice
tt0078675,The Dick Francis Thriller: The Racing Game
tt0078681,Salvage 1
tt0078714,You Can't Do That on Television
tt0078740,The Concorde... Airport '79
tt0078780,Animalympics
tt0078788,Apocalypse Now
tt0078801,Ashanti
tt0078806,The Attic
tt0078811,Autumn Born
tt0078832,Partizanska eskadrila
tt0078834,Beach House
tt0078843,The Bell Jar
tt0078856,Beyond the Poseidon Adventure
tt0078865,Birth of the Beatles
tt0078868,Confidence
tt0078882,Blue Remembered Hills
tt0078886,Boardwalk
tt0078895,Border Cop
tt0078898,Boulevard Nights
tt0078924,C.H.O.M.P.S.
tt0078928,California Dreaming
tt0078952,Chapter Two
tt0078963,Seeking Asylum
tt0078966,The China Syndrome
tt0078990,Concrete Cowboys
tt0079010,Christ Stopped at Eboli
tt0079030,The Day It Came to Earth
tt0079036,The Death of Ocean View Park
tt0079039,Delirium
tt0079056,Disaster on the Coastliner
tt0079075,Dracula and Son
tt0079082,The Driller Killer
tt0079094,Eagle's Wing
tt0079095,The Marriage of Maria Braun
tt0079103,Elvis
tt0079118,Lemon Popsicle
tt0079147,Mad Monkey Kung Fu
tt0079154,The Fish That Saved Pittsburgh
tt0079156,The Great Alligator
tt0079191,Game for Vultures
tt0079212,The Glacier Fox
tt0079240,The Great Train Robbery
tt0079256,HealtH
tt0079257,H.O.T.S.
tt0079261,Hair
tt0079271,Hardcore
tt0079285,Saturn 3
tt0079300,The Hollywood Strangler Meets the Skid Row Slasher
tt0079321,I Know Why the Caged Bird Sings
tt0079322,I... For Icarus
tt0079338,Incoming Freshmen
tt0079357,Jack Frost
tt0079362,Jaguar Lives!
tt0079366,The Jericho Mile
tt0079417,Kramer vs. Kramer
tt0079437,Last Embrace
tt0079445,The Late Great Planet Earth
tt0079450,The Legacy
tt0079453,The Legend of Sleepy Hollow
tt0079484,Dragon Fist
tt0079489,Love at First Bite
tt0079495,Luna
tt0079501,Mad Max
tt0079540,Meatballs
tt0079542,Meetings with Remarkable Men
tt0079550,Meteor
tt0079573,Monstroid
tt0079574,Moonraker
tt0079576,More American Graffiti
tt0079583,Mr. Mike's Mondo Video
tt0079588,The Muppet Movie
tt0079592,Murder by Decree
tt0079596,My Brilliant Career
tt0079626,Night Creature
tt0079630,A Nightingale Sang in Berkeley Square
tt0079640,North Dallas Forty
tt0079648,Nutcracker Fantasy
tt0079672,Opening Night
tt0079700,The Passage
tt0079714,Phantasm
tt0079727,The Plumber
tt0079737,Pleasure Shop on 7th Avenue
tt0079770,Quintet
tt0079802,The Return of the King
tt0079807,Richard Pryor: Live in Concert
tt0079808,The Riddle of the Sands
tt0079813,Rock 'n' Roll High School
tt0079817,Rocky II
tt0079822,Roller Boogie
tt0079826,The Rose
tt0079828,Rudolph and Frosty's Christmas in July
tt0079869,Screams of a Winter Night
tt0079907,Siberiade
tt0079915,Skullduggery
tt0079931,Something Short of Paradise
tt0079935,Sooner or Later
tt0079936,The Space Movie
tt0079937,Spaced Out
tt0079969,Catch the Black Sunshine
tt0079971,Supersonic Man
tt0079985,The Secret Life of Nikola Tesla
tt0079988,Tarka the Otter
tt0080002,Ten Tigers of Kwangtung
tt0080012,That Sinking Feeling
tt0080016,Thirst
tt0080040,Tourist Trap
tt0080075,Madness
tt0080076,A Vacation in Hell
tt0080079,Vampire
tt0080080,Vampire Hookers
tt0080081,Van Nuys Blvd.
tt0080094,Lovers and Liars
tt0080100,The Visitor
tt0080116,Wanda Nevada
tt0080129,"When You Comin' Back, Red Ryder?"
tt0080130,When a Stranger Calls
tt0080139,Winter Kills
tt0080140,Wise Blood
tt0080149,Woyzeck
tt0080157,Yanks
tt0080180,Zulu Dawn
tt0080186,Les égouts du paradis
tt0080215,The Flame Trees of Thika
tt0080231,Hammer House of Horror
tt0080240,"Magnum, P.I."
tt0080242,The Martian Chronicles
tt0080262,Pink Lady
tt0080289,Tenspeed and Brown Shoe
tt0080298,To Serve Them All My Days
tt0080319,9 to 5
tt0080336,Partners in Crime
tt0080379,Cannibals in the Streets
tt0080391,Attack of the Killer Tomatoes!
tt0080419,Children's Island
tt0080438,Satan's Baby Doll
tt0080440,The Black Cat
tt0080442,The Black Marble
tt0080448,Toxic Zombies
tt0080461,"Bon Voyage, Charlie Brown (and Don't Come Back!!)"
tt0080467,The Boy Who Drank Too Much
tt0080469,Breaking Glass
tt0080471,Broken Promise
tt0080472,Bronco Billy
tt0080486,Devil Hunter
tt0080491,Caligula
tt0080499,The Beasts' Carnival
tt0080503,House on the Edge of the Park
tt0080506,Cataclysm
tt0080515,A Change of Seasons
tt0080520,Cheech and Chong's Next Movie
tt0080536,Obsession
tt0080539,City of Women
tt0080546,The Club
tt0080548,Coach of the Year
tt0080595,The Day Christ Died
tt0080596,The Day Time Ended
tt0080615,Detour to Terror
tt0080625,The Diary of Anne Frank
tt0080641,The Dogs of War
tt0080648,Don't Hang Up
tt0080661,Dressed to Kill
tt0080671,The Earthling
tt0080678,The Elephant Man
tt0080716,Fame
tt0080717,My Young Auntie
tt0080728,The Aviator's Wife
tt0080731,The Fiendish Plot of Dr. Fu Manchu
tt0080736,The Final Countdown
tt0080737,Death Games
tt0080745,Flash Gordon
tt0080752,Forbidden Zone
tt0080754,The Formula
tt0080756,Foxes
tt0080768,Virus
tt0080771,Galaxina
tt0080772,Galaxy Express 999
tt0080785,Getting Wasted
tt0080808,The Gong Show Movie
tt0080813,The Great Rock 'n' Roll Swindle
tt0080832,Guyana Tragedy: The Story of Jim Jones
tt0080835,"Hamlet, Prince of Denmark"
tt0080836,Hangar 18
tt0080846,Hawk the Slayer
tt0080853,The Hearse
tt0080854,Heart Beat
tt0080855,Heaven's Gate
tt0080870,"High Noon, Part II: The Return of Will Kane"
tt0080895,How to Beat the High Cost of Living
tt0080904,Humanoids from the Deep
tt0080907,The Hunter
tt0080919,In Search of Historic Jesus
tt0080923,Inferno
tt0080935,Seagull Island
tt0080945,Jane Austen in Manhattan
tt0080962,Deathquake
tt0080975,Just Tell Me What You Want
tt0080997,The Kidnapping of the President
tt0080999,Karate Killer
tt0081055,Lightning Over Water
tt0081070,The Long Good Friday
tt0081076,Loulou
tt0081107,Mama Dracula
tt0081110,The Man with Bogart's Face
tt0081112,Eaten Alive!
tt0081114,Maniac
tt0081150,Melvin and Howard
tt0081159,Midnight Madness
tt0081163,The Mirror Crack'd
tt0081178,The Monster Club
tt0081182,Death Watch
tt0081187,The Mountain Men
tt0081203,Murder by Phone
tt0081232,Nightkill
tt0081233,Stage Fright
tt0081242,No Nukes
tt0081248,Burial Ground: The Nights of Terror
tt0081250,The Night of the Hunted
tt0081268,"Oh, God! Book II"
tt0081291,Out of the Blue
tt0081314,Patrick Still Lives
tt0081344,Playing for Time
tt0081363,Cutting it Short
tt0081366,The Power
tt0081376,The Private Eyes
tt0081382,Project: Kill
tt0081400,Raise the Titanic
tt0081415,The Night of the Werewolf
tt0081420,Return of the Secaucus Seven
tt0081421,The Return
tt0081431,Rising Damp
tt0081432,Black Candles
tt0081433,Roadie
tt0081457,Scared to Death
tt0081467,The Island of the Fishmen
tt0081468,Scruffy
tt0081480,Seems Like Old Times
tt0081494,Return to the 36th Chamber
tt0081505,The Shining
tt0081515,The Silent Scream
tt0081525,The Sky Is Gray
tt0081533,"Soggy Bottom, U.S.A."
tt0081541,The Under-Gifted
tt0081562,Stir Crazy
tt0081576,Survival Run
tt0081613,The Tempest
tt0081614,Tender Cousins
tt0081616,La terrazza
tt0081619,Terror on Tour
tt0081625,"Those Lips, Those Eyes"
tt0081633,Time Bandits
tt0081635,Times Square
tt0081656,Tribute
tt0081677,The Last Shark
tt0081695,Up the Academy
tt0081696,Urban Cowboy
tt0081747,When Time Ran Out...
tt0081751,Wholly Moses!
tt0081752,Why Didn't They Ask Evans?
tt0081753,Why Would I Lie?
tt0081755,Wild Times
tt0081757,The Wildcats of St. Trinian's
tt0081760,Windwalker
tt0081761,The Winter's Tale
tt0081766,The Wizard of Speed and Time
tt0081777,Xanadu
tt0081778,Hard Boiled Killers
tt0081793,Christmas Evil
tt0081809,North Sea Hijack
tt0081835,The Borgias
tt0081838,Butterflies
tt0081856,Dynasty
tt0081857,Entertainment Tonight
tt0081878,It Ain't Half Hot Mum
tt0081937,Sorry!
tt0081944,Tenko
tt0081949,A Town Like Alice
tt0081989,The Agency
tt0082030,Artemis 81
tt0082031,Arthur
tt0082042,Back Roads
tt0082054,Beau-père
tt0082075,Bill
tt0082084,Bloody Birthday
tt0082114,The Bunker
tt0082116,Burned at the Stake
tt0082121,Bustin' Loose
tt0082130,Pilot
tt0082136,The Cannonball Run
tt0082183,La Chèvre
tt0082213,The Creature Wasn't Nice
tt0082220,Cutter's Way
tt0082233,A Dangerous Summer
tt0082242,Dead & Buried
tt0082243,Strange Behavior
tt0082252,The Decline of Western Civilization
tt0082257,Demonoid
tt0082279,The Dorm That Dripped Blood
tt0082321,Elvis and the Beauty Queen
tt0082332,Enter the Ninja
tt0082340,Escape from New York
tt0082348,Excalibur
tt0082350,An Eye for an Eye
tt0082351,Eye of the Needle
tt0082353,Eyewitness
tt0082363,Fantasies
tt0082382,First Monday in October
tt0082404,Four Friends
tt0082422,Fruits of Passion
tt0082425,Full Moon High
tt0082431,Galaxy of Terror
tt0082436,The Grilling
tt0082449,Ghost Story
tt0082461,Goliath Awaits
tt0082467,Graduation Day
tt0082476,Green Ice
tt0082477,Gregory's Girl
tt0082479,Antropophagus
tt0082498,Happy Birthday to Me
tt0082507,Heartbeeps
tt0082508,Heartland
tt0082509,Heavy Metal
tt0082511,Hell Night
tt0082525,Honky Tonk Freeway
tt0082528,Hot Bubblegum
tt0082570,"It's Magic, Charlie Brown"
tt0082592,Just Before Dawn
tt0082611,Kill Squad
tt0082612,Kill and Kill Again
tt0082616,Killjoy
tt0082624,The Knowledge
tt0082642,The Last Chase
tt0082648,The Legend of the Lone Ranger
tt0082661,Lili Marleen
tt0082669,The Loch Ness Horror
tt0082677,Looker
tt0082679,"The Looney, Looney, Looney Bugs Bunny Movie"
tt0082696,Madman
tt0082700,Cannibal Ferox
tt0082733,Memoirs of a Survivor
tt0082745,Midnight Offerings
tt0082764,Modern Romance
tt0082766,Mommie Dearest
tt0082775,Mr. No Legs
tt0082776,Ms .45
tt0082778,The Munsters' Revenge
tt0082783,My Dinner with Andre
tt0082799,Movie Madness
tt0082810,Night Crossing
tt0082883,Passion of Love
tt0082886,Paternity
tt0082892,Peter-No-Tail
tt0082894,Pennies from Heaven
tt0082912,Pixote
tt0082914,Play Dead
tt0082926,Polyester
tt0082948,Private Lessons
tt0082956,Puberty Blues
tt0082958,The Pursuit of D.B. Cooper
tt0082966,The House by the Cemetery
tt0082968,Treasure of the Yankee Zephyr
tt0082970,Ragtime
tt0082992,Rich and Famous
tt0083006,Rollover
tt0083019,Hellhole Women
tt0083050,I Want To
tt0083064,Sharky's Machine
tt0083097,Smokey Bites the Dust
tt0083107,Some Kind of Hero
tt0083113,Sphinx
tt0083117,St. Helens
tt0083131,Stripes
tt0083146,Sweet Sixteen
tt0083155,L'éventreur de Notre-Dame
tt0083170,Tarzan the Ape Man
tt0083185,Cannibal Terror
tt0083189,They All Laughed
tt0083192,This House Possessed
tt0083228,Troilus & Cressida
tt0083260,Bolero
tt0083261,The Unseen
tt0083291,Mad Foxes
tt0083326,Whose Life Is It Anyway?
tt0083336,Wolfen
tt0083348,The Postman Strikes Back
tt0083366,Zorro: The Gay Blade
tt0083413,Family Ties
tt0083416,A Fine Romance
tt0083424,Gloria
tt0083437,Knight Rider
tt0083455,Newhart
tt0083465,Pokrov Gates
tt0083466,Police Squad!
tt0083468,Q.E.D.
tt0083475,Scooby-Doo and Scrappy-Doo
tt0083509,24 Hours to Midnight
tt0083541,Alley Cat
tt0083543,Alsino and the Condor
tt0083590,The Atomic Cafe
tt0083619,Barbarosa
tt0083624,Basket Case
tt0083641,Best Friends
tt0083678,The Border
tt0083690,BrainWaves
tt0083726,The Challenge
tt0083728,Chan Is Missing
tt0083739,Class of 1984
tt0083789,Danton
tt0083798,Dead Men Don't Wear Plaid
tt0083805,Death Valley
tt0083806,Deathtrap
tt0083833,Diner
tt0083853,Dreams Come True
tt0083885,Endangered Species
tt0083891,Enigma
tt0083907,The Evil Dead
tt0083930,Fast-Walking
tt0083934,Ferocious Female Freedom Fighters
tt0083941,The Final Option
tt0083947,Five Days One Summer
tt0083959,Forbidden World
tt0083960,Forced Vengeance
tt0083973,Frightmare
tt0084021,Grease 2
tt0084036,Ironmaster
tt0084049,Hanky Panky
tt0084053,Harry's Game
tt0084071,The Highest Honor
tt0084085,The Wounded Man
tt0084096,The House Where Evil Dwells
tt0084133,The Incubus
tt0084157,Ivanhoe
tt0084171,Jekyll and Hyde... Together Again
tt0084191,Kamikaze 89
tt0084228,Labyrinth of Passion
tt0084234,The Last American Virgin
tt0084264,Lonely Hearts
tt0084266,Dragon Lord
tt0084267,Ninja in the Dragon's Den
tt0084296,The Man from Snowy River
tt0084314,Mazes and Monsters
tt0084329,A Midsummer Night's Sex Comedy
tt0084350,Monkey Grip
tt0084357,The Living Dead Girl
tt0084370,My Favorite Year
tt0084385,Namak Halaal
tt0084395,Class Reunion
tt0084408,Next of Kin
tt0084412,Night Shift
tt0084429,O Canada!
tt0084445,One from the Heart
tt0084459,"P'tang, Yang, Kipperbang"
tt0084464,Pandemonium
tt0084469,Paradise
tt0084476,Parsifal
tt0084489,Personal Best
tt0084504,The Pirate Movie
tt0084516,Poltergeist
tt0084546,Prototype
tt0084567,Raiders of Buddhist Kung Fu
tt0084573,Raw Force
tt0084589,The Return of Martin Guerre
tt0084590,The Return of the Soldier
tt0084591,"Reuben, Reuben"
tt0084616,Running on Empty
tt0084635,Scandale
tt0084698,Smithereens
tt0084707,Sophie's Choice
tt0084725,The State of Things
tt0084728,Starstruck
tt0084732,Still of the Night
tt0084747,Sweeney Todd: The Demon Barber of Fleet Street
tt0084750,Sword of the Valiant
tt0084754,The Protectors
tt0084776,Tempest
tt0084786,They Call Me Bruce
tt0084787,The Thing
tt0084788,Things Are Tough All Over
tt0084796,Time Walker
tt0084805,Tootsie
tt0084809,The Toy
tt0084814,Trail of the Pink Panther
tt0084821,La Traviata
tt0084867,Vigilante
tt0084874,Begin the Beguine
tt0084887,Battletruck
tt0084911,Witness for the Prosecution
tt0084917,The World According to Garp
tt0084920,Wrong Is Right
tt0084924,Duel to the Death
tt0084931,"Yes, Giorgio"
tt0084935,Yor: The Hunter from the Future
tt0084945,Zapped!
tt0084969,AfterMASH
tt0084978,Automan
tt0084980,Bananaman
tt0084992,Buffalo Bill
tt0085006,The Dismissal
tt0085017,Fraggle Rock
tt0085029,Hardcastle and McCormick
tt0085033,Inspector Gadget
tt0085037,Jane Eyre
tt0085050,Mama's Family
tt0085052,Mansfield Park
tt0085112,The Winds of War
tt0085113,Wizards and Warriors
tt0085178,Ardh Satya
tt0085210,Bad Boys
tt0085224,The Being
tt0085278,Buddies
tt0085289,Dog Day
tt0085297,Carmen
tt0085311,Catch Your Dreams
tt0085318,Chained Heat
tt0085320,Champions
tt0085333,Christine
tt0085356,Conquest
tt0085366,Order of Death
tt0085375,Cracking Up
tt0085380,Cross Creek
tt0085382,Cujo
tt0085384,Curse of the Pink Panther
tt0085385,Curtains
tt0085412,Deal of the Century
tt0085415,Death Screams
tt0085426,The Last Battle
tt0085450,Doctor Detroit
tt0085461,The Dresser
tt0085470,Easy Money
tt0085473,Eddie Macon's Run
tt0085474,Eddie Murphy: Delirious
tt0085475,Eddie and the Cruisers
tt0085497,EPCOT Center: The Opening Celebration
tt0085501,Erendira
tt0085513,Exposed
tt0085515,Eyes of Fire
tt0085540,The Final Executioner
tt0085542,Fire and Ice
tt0085549,Flashdance
tt0085568,Spring Symphony
tt0085603,Going Berserk
tt0085627,I guerrieri dell'anno 2072
tt0085657,Heart of Steel
tt0085679,High School U.S.A.
tt0085688,The Long Ride
tt0085706,I Am the Cheese
tt0085750,Jaws 3-D
tt0085863,The Lonely Lady
tt0085868,Losin' It
tt0085870,Love Is Forever
tt0085872,The Loveless
tt0085877,Luggage of the Gods!
tt0085878,The Moon in the Gutter
tt0085892,The Man Who Wasn't There
tt0085895,"Man, Woman and Child"
tt0085900,Le Marginal
tt0085905,Marlene
tt0085919,Max Dugan Returns
tt0085995,Vacation
tt0086006,Never Say Never Again
tt0086013,Nightbeast
tt0086022,Nostalghia
tt0086026,Extra Terrestrial Visitors
tt0086034,Octopussy
tt0086036,Of Unknown Origin
tt0086050,One Dark Night
tt0086051,"One Down, Two to go"
tt0086071,Packin' It In
tt0086087,Pauline at the Beach
tt0086101,The Phantom of the Opera
tt0086112,The Pirates of Penzance
tt0086136,First Desires
tt0086137,The Prey
tt0086141,Prisoners of the Lost Universe
tt0086145,The Prodigal Planet
tt0086148,Golgo 13: The Professional
tt0086154,Psycho II
tt0086189,The Return of Captain Invincible
tt0086190,Star Wars: Episode VI - Return of the Jedi
tt0086191,The Return of the Man from U.N.C.L.E.: The Fifteen Years Later Affair
tt0086197,The Right Stuff
tt0086200,Risky Business
tt0086232,Sahara
tt0086238,The Sword of the Barbarians
tt0086244,Legend of the Eight Samurai
tt0086247,Bye Bye Jupiter
tt0086250,Scarface
tt0086251,The Scarlet and the Black
tt0086263,Screamtime
tt0086287,Seven Dials Mystery
tt0086288,Formula for a Murder
tt0086310,The Sign of Four
tt0086312,Silkwood
tt0086336,Something Wicked This Way Comes
tt0086345,Space Raiders
tt0086352,Spring Break
tt0086356,The Star Chamber
tt0086374,Strange Invaders
tt0086379,Stroker Ace
tt0086383,Sudden Impact
tt0086393,Superman III
tt0086397,The Survivors
tt0086449,To All a Goodnight
tt0086450,To Be or Not to Be
tt0086489,Twice Upon a Time
tt0086497,Utu
tt0086508,Uncommon Valor
tt0086525,Valley Girl
tt0086542,Life Is a Bed of Roses
tt0086543,The 4th Man
tt0086548,The Violent Breed
tt0086581,Who Will Love My Children?
tt0086619,Yentl
tt0086622,The Fatal Flying Guillotines
tt0086625,Young Warriors
tt0086636,Revenge of the Dead
tt0086662,Airwolf
tt0086663,All the Rivers Run
